rent,beds,baths,sqft,date_available,date_scraped,fitness_center,air_conditioning,in_unit_washer_dryer,laundry_facilities,car_charging,roof,concierge,pool,elevator,garage,dogs_allowed,cats_allowed,income_restrictions,latitude,longitude,zipcode,dishwasher,price/sqft,dist_seattle,dist_transit,zipcode_cluster_id,neighborhood
1099.0,0,0.0,191.0,2022-04-10,2022-04-10,0,0,0,1,0,1,0,0,1,0,1,1,0,47.61795,-122.30226,98122,0,5.7539267015706805,1.810188329872614,0.07726253796243504,5.0,Mann
1099.0,0,0.0,191.0,2022-04-10,2022-04-10,0,0,0,1,0,1,0,0,1,0,1,1,0,47.61795,-122.30226,98122,0,5.7539267015706805,1.810188329872614,0.07726253796243504,5.0,Mann
1149.0,0,0.0,191.0,2022-04-10,2022-04-10,0,0,0,1,0,1,0,0,1,0,1,1,0,47.61795,-122.30226,98122,0,6.015706806282722,1.810188329872614,0.07726253796243504,5.0,Mann
1306.0,1,1.0,661.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,1,0,1,1,1,47.50885,-122.35052,98146,0,1.9757942511346445,6.6139857224884215,0.16164693303209818,2.0,
1306.0,1,1.0,661.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,1,0,1,1,1,47.50885,-122.35052,98146,0,1.9757942511346445,6.6139857224884215,0.16164693303209818,2.0,
1306.0,1,1.0,661.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,1,0,1,1,1,47.50885,-122.35052,98146,0,1.9757942511346445,6.6139857224884215,0.16164693303209818,2.0,
1309.0,1,1.0,531.0,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,1,1,47.73198,-122.34751,98133,1,2.465160075329567,8.860298185014875,0.03970368406041814,4.0,Bitter Lake
1224.0,0,0.0,421.0,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,1,1,47.73198,-122.34751,98133,1,2.9073634204275534,8.860298185014875,0.03970368406041814,4.0,Bitter Lake
1562.0,2,2.0,605.0,2022-04-01,2022-04-01,1,1,1,0,0,0,0,0,1,1,1,1,1,47.73198,-122.34751,98133,1,2.581818181818182,8.860298185014875,0.03970368406041814,4.0,Bitter Lake
1224.0,0,0.0,421.0,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,1,1,47.73198,-122.34751,98133,1,2.9073634204275534,8.860298185014875,0.03970368406041814,4.0,Bitter Lake
1562.0,2,2.0,843.0,2022-04-01,2022-04-01,1,1,1,0,0,0,0,0,1,1,1,1,1,47.73198,-122.34751,98133,1,1.8529062870699882,8.860298185014875,0.03970368406041814,4.0,Bitter Lake
1562.0,2,2.0,867.0,2022-04-01,2022-04-01,1,1,1,0,0,0,0,0,1,1,1,1,1,47.73198,-122.34751,98133,1,1.8016147635524797,8.860298185014875,0.03970368406041814,4.0,Bitter Lake
1309.0,1,1.0,450.0,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,1,1,47.73198,-122.34751,98133,1,2.908888888888889,8.860298185014875,0.03970368406041814,4.0,Bitter Lake
1562.0,2,2.0,645.0,2022-04-01,2022-04-01,1,1,1,0,0,0,0,0,1,1,1,1,1,47.73198,-122.34751,98133,1,2.4217054263565894,8.860298185014875,0.03970368406041814,4.0,Bitter Lake
1562.0,2,2.0,867.0,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,1,1,47.73198,-122.34751,98133,1,1.8016147635524797,8.860298185014875,0.03970368406041814,4.0,Bitter Lake
1309.0,1,1.0,474.0,2022-04-01,2022-04-01,1,1,1,0,0,0,0,0,1,1,1,1,1,47.73198,-122.34751,98133,1,2.761603375527426,8.860298185014875,0.03970368406041814,4.0,Bitter Lake
1562.0,2,2.0,621.0,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,1,1,47.73198,-122.34751,98133,1,2.5152979066022545,8.860298185014875,0.03970368406041814,4.0,Bitter Lake
1562.0,2,2.0,778.0,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,1,1,47.73198,-122.34751,98133,1,2.007712082262211,8.860298185014875,0.03970368406041814,4.0,Bitter Lake
1562.0,2,2.0,891.0,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,1,1,47.73198,-122.34751,98133,1,1.7530864197530864,8.860298185014875,0.03970368406041814,4.0,Bitter Lake
1309.0,1,1.0,450.0,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,1,1,47.73198,-122.34751,98133,1,2.908888888888889,8.860298185014875,0.03970368406041814,4.0,Bitter Lake
1562.0,2,2.0,891.0,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,1,1,47.73198,-122.34751,98133,1,1.7530864197530864,8.860298185014875,0.03970368406041814,4.0,Bitter Lake
1562.0,2,2.0,621.0,2022-04-01,2022-04-01,1,1,1,0,0,0,0,0,1,1,1,1,1,47.73198,-122.34751,98133,1,2.5152979066022545,8.860298185014875,0.03970368406041814,4.0,Bitter Lake
1224.0,0,0.0,449.0,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,1,1,47.73198,-122.34751,98133,1,2.7260579064587973,8.860298185014875,0.03970368406041814,4.0,Bitter Lake
1562.0,2,2.0,597.0,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,1,1,47.73198,-122.34751,98133,1,2.6164154103852595,8.860298185014875,0.03970368406041814,4.0,Bitter Lake
1450.0,0,1.0,325.0,2022-04-10,2022-04-10,1,0,1,0,0,1,0,0,1,0,1,1,0,47.60214,-122.31338,98122,0,4.461538461538462,1.0232089326267477,0.037721103876993435,5.0,Minor
1082.0,1,1.0,525.0,2022-04-10,2022-04-10,1,0,1,0,0,0,0,0,1,0,1,1,1,47.47746,-122.3318,98168,1,2.060952380952381,8.745377932204265,0.09080204124877465,1.0,
1306.0,1,1.0,563.0,2022-04-30,2022-04-10,1,0,1,0,0,0,0,0,1,0,1,1,1,47.47746,-122.3318,98168,1,2.319715808170515,8.745377932204265,0.09080204124877465,1.0,
1300.0,0,0.0,274.0,2022-04-01,2022-04-01,1,0,0,1,0,0,0,0,0,0,1,1,0,47.605,-122.32312,98104,,4.744525547445256,0.5653470097623922,0.04536613791335427,5.0,Yesler Terrace
1100.0,0,0.0,182.0,2022-04-01,2022-04-01,1,0,0,1,0,0,0,0,0,0,1,1,0,47.605,-122.32312,98104,,6.043956043956044,0.5653470097623922,0.04536613791335427,5.0,Yesler Terrace
1325.0,0,0.0,275.0,2022-04-07,2022-04-01,0,0,1,0,0,0,0,0,0,0,1,1,0,47.69803,-122.34926,98103,0,4.818181818181818,6.528981558208693,0.2150726187759852,0.0,Greenwood
1025.0,0,1.0,225.0,2022-04-10,2022-04-10,0,0,0,0,0,1,0,0,0,0,1,1,0,47.70375,-122.3465,98133,0,4.555555555555555,6.91131775517468,0.10381701218361249,4.0,Greenwood
1600.0,1,1.0,625.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,0,0,1,1,0,47.58068,-122.31492,98144,0,2.56,1.8679197884827163,0.054347384103853,5.0,North Beacon Hill
1980.0,2,1.0,770.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,0,0,1,1,0,47.58068,-122.31492,98144,0,2.5714285714285716,1.8679197884827163,0.054347384103853,5.0,North Beacon Hill
1400.0,0,1.0,440.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,0,0,1,1,0,47.58068,-122.31492,98144,0,3.1818181818181817,1.8679197884827163,0.054347384103853,5.0,North Beacon Hill
1000.0,0,1.0,192.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,0,0,1,1,0,47.58068,-122.31492,98144,0,5.208333333333333,1.8679197884827163,0.054347384103853,5.0,North Beacon Hill
999.0,0,0.0,164.0,2022-04-10,2022-04-10,0,0,0,1,0,1,0,0,1,0,1,1,0,47.64178,-122.32501,98102,0,6.091463414634147,2.6519711878089343,0.04595001652758605,5.0,Eastlake
1119.0,0,0.0,204.0,2022-04-10,2022-04-10,0,0,0,1,0,1,0,0,1,0,1,1,0,47.64178,-122.32501,98102,0,5.485294117647059,2.6519711878089343,0.04595001652758605,5.0,Eastlake
1199.0,0,0.0,240.0,2022-04-10,2022-04-10,0,0,0,1,0,1,0,0,1,0,1,1,0,47.64178,-122.32501,98102,0,4.995833333333334,2.6519711878089343,0.04595001652758605,5.0,Eastlake
1150.0,0,0.0,250.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,0,0,0,0,0,47.65684,-122.32014,98105,0,4.6,3.7164534997725434,0.052808894839010655,3.0,University District
1012.0,0,0.0,411.0,2022-04-20,2022-04-01,1,1,1,0,0,1,0,1,1,0,1,1,0,47.65027,-122.32184,98102,1,2.462287104622871,3.2557418639708837,0.014288529957311311,5.0,Portage Bay
2095.0,1,1.0,590.0,2022-05-02,2022-04-10,1,1,1,0,0,1,0,1,1,0,1,1,0,47.65027,-122.32184,98102,1,3.5508474576271185,3.2557418639708837,0.014288529957311311,5.0,Portage Bay
1495.0,0,0.0,366.0,2022-04-15,2022-04-01,1,1,1,0,0,1,0,1,1,0,1,1,0,47.65027,-122.32184,98102,1,4.084699453551913,3.2557418639708837,0.014288529957311311,5.0,Portage Bay
1495.0,0,0.0,360.0,2022-04-10,2022-04-10,1,1,1,0,0,1,0,1,1,0,1,1,0,47.65027,-122.32184,98102,1,4.152777777777778,3.2557418639708837,0.014288529957311311,5.0,Portage Bay
1608.0,1,1.0,460.0,2022-04-01,2022-04-01,1,1,1,0,0,1,0,1,1,0,1,1,0,47.65027,-122.32184,98102,1,3.4956521739130433,3.2557418639708837,0.014288529957311311,5.0,Portage Bay
2595.0,1,1.0,915.0,2022-05-16,2022-04-10,1,1,1,0,0,1,0,1,1,0,1,1,0,47.65027,-122.32184,98102,1,2.8360655737704916,3.2557418639708837,0.014288529957311311,5.0,Portage Bay
1223.0,0,0.0,320.0,2022-04-10,2022-04-10,0,0,0,1,0,1,0,0,1,0,0,0,0,47.61435,-122.32229,98122,1,3.821875,0.9326868531719064,0.06426068961383162,5.0,Broadway
1282.0,0,0.0,387.0,2022-04-10,2022-04-10,0,0,0,1,0,1,0,0,1,0,0,0,0,47.61435,-122.32229,98122,1,3.3126614987080103,0.9326868531719064,0.06426068961383162,5.0,Broadway
1045.0,0,0.0,277.0,2022-04-10,2022-04-10,0,0,0,1,0,1,0,0,1,0,0,0,0,47.61435,-122.32229,98122,1,3.7725631768953067,0.9326868531719064,0.06426068961383162,5.0,Broadway
1080.0,0,0.0,279.0,2022-04-01,2022-04-01,0,0,0,1,0,1,0,0,1,0,0,0,0,47.61435,-122.32229,98122,1,3.870967741935484,0.9326868531719064,0.06426068961383162,5.0,Broadway
1025.0,1,1.0,501.0,2022-04-10,2022-04-10,1,0,1,0,1,1,0,0,1,1,1,1,1,47.52121,-122.33569,98106,1,2.0459081836327346,5.72118667537036,0.11295762779568128,2.0,Highland Park
1150.0,1,1.0,609.5,2022-04-10,2022-04-10,1,0,1,0,1,1,0,0,1,1,1,1,1,47.52121,-122.33569,98106,1,1.8867924528301887,5.72118667537036,0.11295762779568128,2.0,Highland Park
1250.0,2,1.0,673.5,2022-04-10,2022-04-10,1,0,1,0,1,1,0,0,1,1,1,1,1,47.52121,-122.33569,98106,1,1.8559762435040832,5.72118667537036,0.11295762779568128,2.0,Highland Park
1367.5,2,1.0,788.5,2022-04-10,2022-04-10,1,0,1,0,1,1,0,0,1,1,1,1,1,47.52121,-122.33569,98106,1,1.7343056436271402,5.72118667537036,0.11295762779568128,2.0,Highland Park
1199.0,0,0.0,186.0,2022-04-10,2022-04-10,1,0,0,1,0,0,0,0,1,1,1,1,1,47.59985,-122.32873,98104,1,6.446236559139785,0.41553178806472196,0.011388144190284352,5.0,International District
1344.0,1,1.0,287.0,2022-04-10,2022-04-10,1,0,0,1,0,0,0,0,1,1,1,1,1,47.59985,-122.32873,98104,1,4.682926829268292,0.41553178806472196,0.011388144190284352,5.0,International District
1299.0,1,1.0,298.0,2022-04-10,2022-04-10,1,0,0,1,0,0,0,0,1,1,1,1,1,47.59985,-122.32873,98104,1,4.359060402684563,0.41553178806472196,0.011388144190284352,5.0,International District
1254.0,0,0.0,247.0,2022-04-10,2022-04-10,1,0,0,1,0,0,0,0,1,1,1,1,1,47.59985,-122.32873,98104,1,5.076923076923077,0.41553178806472196,0.011388144190284352,5.0,International District
1162.0,0,0.0,231.0,2022-04-10,2022-04-10,1,0,0,1,0,0,0,0,1,1,1,1,1,47.59985,-122.32873,98104,1,5.03030303030303,0.41553178806472196,0.011388144190284352,5.0,International District
1299.0,1,1.0,298.0,2022-04-10,2022-04-10,1,0,0,1,0,0,0,0,1,1,1,1,1,47.59985,-122.32873,98104,1,4.359060402684563,0.41553178806472196,0.011388144190284352,5.0,International District
1800.0,1,1.0,715.0,2022-04-10,2022-04-10,1,1,1,0,0,1,0,0,1,1,1,1,0,47.56878,-122.37184,98126,1,2.5174825174825175,2.974377729296264,0.04653852451288483,2.0,Fairmount Park
1754.0,1,1.0,768.0,2022-04-10,2022-04-10,1,1,1,0,0,1,0,0,1,1,1,1,0,47.56878,-122.37184,98126,1,2.2838541666666665,2.974377729296264,0.04653852451288483,2.0,Fairmount Park
1571.0,1,1.0,650.0,2022-05-03,2022-04-01,1,1,1,0,0,1,0,0,1,1,1,1,0,47.56878,-122.37184,98126,1,2.416923076923077,2.974377729296264,0.04653852451288483,2.0,Fairmount Park
1754.0,1,1.0,715.0,2022-04-10,2022-04-10,1,1,1,0,0,1,0,0,1,1,1,1,0,47.56878,-122.37184,98126,1,2.453146853146853,2.974377729296264,0.04653852451288483,2.0,Fairmount Park
1754.0,1,1.0,768.0,2022-04-10,2022-04-10,1,1,1,0,0,1,0,0,1,1,1,1,0,47.56878,-122.37184,98126,1,2.2838541666666665,2.974377729296264,0.04653852451288483,2.0,Fairmount Park
1754.0,1,1.0,768.0,2022-04-10,2022-04-10,1,1,1,0,0,1,0,0,1,1,1,1,0,47.56878,-122.37184,98126,1,2.2838541666666665,2.974377729296264,0.04653852451288483,2.0,Fairmount Park
1750.0,1,1.0,715.0,2022-04-10,2022-04-10,1,1,1,0,0,1,0,0,1,1,1,1,0,47.56878,-122.37184,98126,1,2.4475524475524475,2.974377729296264,0.04653852451288483,2.0,Fairmount Park
1295.0,0,1.0,261.0,2022-04-13,2022-04-01,1,0,1,0,0,1,0,1,1,0,1,1,0,47.67709,-122.31864,98115,0,4.961685823754789,5.10741703308422,0.08079823176783589,3.0,Roosevelt
1045.0,0,1.0,177.5,2022-04-13,2022-04-01,1,0,1,0,0,1,0,1,1,0,1,1,0,47.67709,-122.31864,98115,0,5.887323943661972,5.10741703308422,0.08079823176783589,3.0,Roosevelt
1099.0,0,0.0,168.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,0,0,1,1,0,47.62265,-122.31748,98102,0,6.541666666666667,1.5286716432410616,0.1475294645739593,5.0,Broadway
1249.0,0,0.0,331.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,0,0,1,1,0,47.62265,-122.31748,98102,0,3.773413897280967,1.5286716432410616,0.1475294645739593,5.0,Broadway
1099.0,0,0.0,176.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,0,0,1,1,0,47.62265,-122.31748,98102,0,6.244318181818182,1.5286716432410616,0.1475294645739593,5.0,Broadway
1224.0,0,0.0,507.0,2022-05-06,2022-04-10,1,1,1,0,0,0,0,1,1,1,1,1,0,47.59887,-122.32021,98104,1,2.4142011834319526,0.7821992496133139,0.08713899146015,5.0,International District
1224.0,0,0.0,416.0,2022-05-11,2022-04-01,1,1,1,0,0,0,0,1,1,1,1,1,0,47.59887,-122.32021,98104,1,2.9423076923076925,0.7821992496133139,0.08713899146015,5.0,International District
1309.0,1,1.0,532.0,2022-05-10,2022-04-10,1,1,1,0,0,0,0,1,1,1,1,1,0,47.59887,-122.32021,98104,1,2.460526315789474,0.7821992496133139,0.08713899146015,5.0,International District
1224.0,0,0.0,427.0,2022-05-09,2022-04-10,1,1,1,0,0,0,0,1,1,1,1,1,0,47.59887,-122.32021,98104,1,2.8665105386416863,0.7821992496133139,0.08713899146015,5.0,International District
1309.0,1,1.0,528.0,2022-04-10,2022-04-10,1,1,1,0,0,0,0,1,1,1,1,1,0,47.59887,-122.32021,98104,1,2.4791666666666665,0.7821992496133139,0.08713899146015,5.0,International District
1562.0,2,2.0,745.0,2022-04-30,2022-04-10,1,1,1,0,0,0,0,1,1,1,1,1,0,47.59887,-122.32021,98104,1,2.0966442953020135,0.7821992496133139,0.08713899146015,5.0,International District
1562.0,2,2.0,745.0,2022-04-10,2022-04-10,1,1,1,0,0,0,0,1,1,1,1,1,0,47.59887,-122.32021,98104,1,2.0966442953020135,0.7821992496133139,0.08713899146015,5.0,International District
1309.0,1,1.0,532.0,2022-04-08,2022-04-01,1,1,1,0,0,0,0,1,1,1,1,1,0,47.59887,-122.32021,98104,1,2.460526315789474,0.7821992496133139,0.08713899146015,5.0,International District
1309.0,1,1.0,532.0,2022-04-30,2022-04-01,1,1,1,0,0,0,0,1,1,1,1,1,0,47.59887,-122.32021,98104,1,2.460526315789474,0.7821992496133139,0.08713899146015,5.0,International District
1224.0,0,0.0,427.0,2022-04-30,2022-04-10,1,1,1,0,0,0,0,1,1,1,1,1,0,47.59887,-122.32021,98104,1,2.8665105386416863,0.7821992496133139,0.08713899146015,5.0,International District
1309.0,1,1.0,532.0,2022-04-09,2022-04-01,1,1,1,0,0,0,0,1,1,1,1,1,0,47.59887,-122.32021,98104,1,2.460526315789474,0.7821992496133139,0.08713899146015,5.0,International District
1562.0,2,2.0,745.0,2022-04-01,2022-04-01,1,1,1,0,0,0,0,1,1,1,1,1,0,47.59887,-122.32021,98104,1,2.0966442953020135,0.7821992496133139,0.08713899146015,5.0,International District
995.0,1,1.0,600.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,0,0,0,0,0,47.65679,-122.31946,98105,0,1.6583333333333334,3.7191573087454946,0.045831412061333524,3.0,University District
949.0,0,0.0,410.0,2022-04-10,2022-04-10,1,0,0,1,0,0,1,0,1,1,1,1,1,47.61761,-122.33116,98101,0,2.3146341463414632,0.9578234568989598,0.05752084383055875,5.0,Belltown
949.0,0,0.0,359.0,2022-04-10,2022-04-10,1,0,0,1,0,0,1,0,1,1,1,1,1,47.61761,-122.33116,98101,0,2.6434540389972145,0.9578234568989598,0.05752084383055875,5.0,Belltown
1224.0,0,0.0,397.0,2022-04-01,2022-04-01,1,0,0,1,0,0,1,0,1,1,1,1,1,47.61761,-122.33116,98101,0,3.0831234256926954,0.9578234568989598,0.05752084383055875,5.0,Belltown
949.0,0,0.0,410.0,2022-04-10,2022-04-10,1,0,0,1,0,0,1,0,1,1,1,1,1,47.61761,-122.33116,98101,0,2.3146341463414632,0.9578234568989598,0.05752084383055875,5.0,Belltown
949.0,0,0.0,410.0,2022-04-10,2022-04-10,1,0,0,1,0,0,1,0,1,1,1,1,1,47.61761,-122.33116,98101,0,2.3146341463414632,0.9578234568989598,0.05752084383055875,5.0,Belltown
949.0,0,0.0,410.0,2022-04-10,2022-04-10,1,0,0,1,0,0,1,0,1,1,1,1,1,47.61761,-122.33116,98101,0,2.3146341463414632,0.9578234568989598,0.05752084383055875,5.0,Belltown
1224.0,0,0.0,367.0,2022-04-01,2022-04-01,1,0,0,1,0,0,1,0,1,1,1,1,1,47.61761,-122.33116,98101,0,3.335149863760218,0.9578234568989598,0.05752084383055875,5.0,Belltown
949.0,0,0.0,359.0,2022-04-01,2022-04-01,1,0,0,1,0,0,1,0,1,1,1,1,1,47.61761,-122.33116,98101,0,2.6434540389972145,0.9578234568989598,0.05752084383055875,5.0,Belltown
1309.0,1,1.0,500.0,2022-04-10,2022-04-10,1,0,0,1,0,0,1,0,1,1,1,1,1,47.61761,-122.33116,98101,0,2.618,0.9578234568989598,0.05752084383055875,5.0,Belltown
949.0,0,0.0,410.0,2022-04-10,2022-04-10,1,0,0,1,0,0,1,0,1,1,1,1,1,47.61761,-122.33116,98101,0,2.3146341463414632,0.9578234568989598,0.05752084383055875,5.0,Belltown
1050.0,0,1.0,300.0,2022-04-15,2022-04-10,0,0,0,1,0,1,1,0,1,1,0,0,0,47.61803,-122.34891,98121,0,3.5,1.1609246508198334,0.05814554972873239,5.0,Belltown
995.0,0,0.0,202.0,2022-04-01,2022-04-01,0,0,1,0,0,0,0,0,0,0,1,1,0,47.67895,-122.31825,98115,0,4.925742574257426,5.23719719709609,0.0465092352155562,3.0,Roosevelt
995.0,0,0.0,202.0,2022-05-01,2022-04-10,0,0,1,0,0,0,0,0,0,0,1,1,0,47.67895,-122.31825,98115,0,4.925742574257426,5.23719719709609,0.0465092352155562,3.0,Roosevelt
1125.0,1,1.0,1100.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,0,0,1,1,0,47.60896,-122.32896,98101,0,1.0227272727272727,0.44770127560907497,0.03871331667618635,5.0,First Hill
1050.0,0,1.0,390.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,0,0,1,1,0,47.60896,-122.32896,98101,0,2.6923076923076925,0.44770127560907497,0.03871331667618635,5.0,First Hill
1793.0,3,3.0,1190.0,2022-04-30,2022-04-10,1,0,1,0,0,0,0,1,1,1,1,1,1,47.50181,-122.33461,98168,1,1.5067226890756302,7.061593015024795,0.08083720335111783,1.0,
1793.0,3,3.0,1423.0,2022-04-10,2022-04-10,1,0,1,0,0,0,0,1,1,1,1,1,1,47.50181,-122.33461,98168,1,1.2600140548137737,7.061593015024795,0.08083720335111783,1.0,
1306.0,1,1.0,670.0,2022-04-30,2022-04-10,1,0,1,0,0,0,0,1,1,1,1,1,1,47.50181,-122.33461,98168,1,1.9492537313432836,7.061593015024795,0.08083720335111783,1.0,
1306.0,1,1.0,897.0,2022-04-10,2022-04-10,1,0,1,0,0,0,0,1,1,1,1,1,1,47.50181,-122.33461,98168,1,1.455964325529543,7.061593015024795,0.08083720335111783,1.0,
1095.0,0,1.0,300.0,2022-04-10,2022-04-10,0,0,1,0,0,0,0,0,0,0,0,0,0,47.70786,-122.34154,98133,0,3.65,7.181262323968576,0.19017635295327895,4.0,Haller Lake
1100.0,0,1.0,400.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,0,0,0,1,0,47.46439,-122.33956,98166,0,2.75,9.649193840291565,0.04886904579710441,,
1225.0,0,0.0,209.0,2022-04-10,2022-04-10,1,0,1,0,0,1,0,0,0,0,0,0,0,47.62682,-122.35123,98109,1,5.861244019138756,1.744394522359605,0.17731518427290632,5.0,Lower Queen Anne
1275.0,0,0.0,234.0,2022-04-10,2022-04-10,1,0,1,0,0,1,0,0,0,0,0,0,0,47.62682,-122.35123,98109,1,5.448717948717949,1.744394522359605,0.17731518427290632,5.0,Lower Queen Anne
972.5,0,1.0,200.0,2022-04-10,2022-04-10,1,0,1,0,0,1,0,0,0,0,0,0,0,47.62363,-122.32633,98102,1,4.8625,1.4165233098612,0.25272601766186653,5.0,Broadway
1050.0,1,1.0,200.0,2022-04-10,2022-04-10,1,0,1,0,0,0,0,0,0,0,1,1,0,47.67182,-122.38452,98107,1,5.25,5.218108541755373,0.16553313560429078,0.0,Adams
1198.0,0,0.0,283.0,2022-04-10,2022-04-10,1,0,0,1,0,1,0,0,1,0,1,1,0,47.53589,-122.27982,98118,0,4.23321554770318,5.367609046258646,0.051494130411109645,1.0,Brighton
1295.0,0,0.0,280.0,2022-04-10,2022-04-10,1,0,0,1,0,1,0,0,1,0,1,1,0,47.53589,-122.27982,98118,0,4.625,5.367609046258646,0.051494130411109645,1.0,Brighton
1295.0,0,0.0,281.0,2022-04-10,2022-04-10,1,0,0,1,0,1,0,0,1,0,1,1,0,47.53589,-122.27982,98118,0,4.608540925266904,5.367609046258646,0.051494130411109645,1.0,Brighton
1699.0,0,0.0,315.0,2022-04-10,2022-04-10,1,0,0,1,0,1,0,0,1,0,1,1,0,47.53589,-122.27982,98118,0,5.393650793650794,5.367609046258646,0.051494130411109645,1.0,Brighton
1799.0,0,0.0,330.0,2022-04-10,2022-04-10,1,0,0,1,0,1,0,0,1,0,1,1,0,47.53589,-122.27982,98118,0,5.451515151515151,5.367609046258646,0.051494130411109645,1.0,Brighton
1899.0,1,1.0,433.0,2022-04-01,2022-04-01,1,0,0,1,0,1,0,0,1,0,1,1,0,47.53589,-122.27982,98118,0,4.38568129330254,5.367609046258646,0.051494130411109645,1.0,Brighton
1599.0,0,0.0,284.0,2022-04-10,2022-04-10,1,0,0,1,0,1,0,0,1,0,1,1,0,47.53589,-122.27982,98118,0,5.630281690140845,5.367609046258646,0.051494130411109645,1.0,Brighton
1899.0,0,0.0,291.0,2022-04-10,2022-04-10,1,0,0,1,0,1,0,0,1,0,1,1,0,47.53589,-122.27982,98118,0,6.525773195876289,5.367609046258646,0.051494130411109645,1.0,Brighton
1561.0,0,0.0,315.0,2022-04-01,2022-04-01,1,0,0,1,0,1,0,0,1,0,1,1,0,47.53589,-122.27982,98118,0,4.955555555555556,5.367609046258646,0.051494130411109645,1.0,Brighton
1533.0,0,0.0,314.0,2022-04-10,2022-04-10,1,0,0,1,0,1,0,0,1,0,1,1,0,47.53589,-122.27982,98118,0,4.882165605095541,5.367609046258646,0.051494130411109645,1.0,Brighton
1450.0,0,0.0,284.0,2022-04-01,2022-04-01,1,0,0,1,0,1,0,0,1,0,1,1,0,47.53589,-122.27982,98118,0,5.105633802816901,5.367609046258646,0.051494130411109645,1.0,Brighton
1595.0,0,0.0,315.0,2022-04-10,2022-04-10,1,0,0,1,0,1,0,0,1,0,1,1,0,47.53589,-122.27982,98118,0,5.063492063492063,5.367609046258646,0.051494130411109645,1.0,Brighton
1495.0,0,0.0,293.0,2022-04-10,2022-04-10,1,0,0,1,0,1,0,0,1,0,1,1,0,47.53589,-122.27982,98118,0,5.102389078498294,5.367609046258646,0.051494130411109645,1.0,Brighton
1495.0,0,0.0,293.0,2022-04-10,2022-04-10,1,0,0,1,0,1,0,0,1,0,1,1,0,47.53589,-122.27982,98118,0,5.102389078498294,5.367609046258646,0.051494130411109645,1.0,Brighton
1550.0,0,0.0,291.0,2022-04-10,2022-04-10,1,0,0,1,0,1,0,0,1,0,1,1,0,47.53589,-122.27982,98118,0,5.326460481099656,5.367609046258646,0.051494130411109645,1.0,Brighton
1583.0,0,0.0,314.0,2022-04-10,2022-04-10,1,0,0,1,0,1,0,0,1,0,1,1,0,47.53589,-122.27982,98118,0,5.04140127388535,5.367609046258646,0.051494130411109645,1.0,Brighton
1316.0,0,0.0,269.0,2022-04-01,2022-04-01,1,0,0,1,0,1,0,0,1,0,1,1,0,47.53589,-122.27982,98118,0,4.892193308550186,5.367609046258646,0.051494130411109645,1.0,Brighton
1325.0,0,0.0,240.0,2022-09-15,2022-04-10,0,0,1,0,0,1,0,0,1,0,0,0,0,47.66391,-122.31563,98105,1,5.520833333333333,4.23727207754855,0.047376035093834444,3.0,University District
1225.0,0,0.0,212.0,2022-04-01,2022-04-01,0,0,1,0,0,1,0,0,1,0,0,0,0,47.66391,-122.31563,98105,1,5.778301886792453,4.23727207754855,0.047376035093834444,3.0,University District
1617.0,0,0.0,244.0,2022-04-01,2022-04-01,0,0,1,0,0,1,0,0,1,0,0,0,0,47.66391,-122.31563,98105,1,6.627049180327869,4.23727207754855,0.047376035093834444,3.0,University District
798.0,0,0.0,251.0,2022-04-10,2022-04-10,0,0,1,0,0,1,0,0,1,0,0,0,0,47.66391,-122.31563,98105,1,3.1792828685258963,4.23727207754855,0.047376035093834444,3.0,University District
1304.0,0,0.0,287.0,2022-04-10,2022-04-10,0,0,1,0,0,1,0,0,1,0,0,0,0,47.66391,-122.31563,98105,1,4.543554006968641,4.23727207754855,0.047376035093834444,3.0,University District
